schema_version,sequence,scenario,source,event_timestamp_ns,elapsed_ns,device_id,device_product,vendor_id,product_id,usage_page,usage,report_id,hid_value,hid_logical_min,hid_logical_max,line_delta_y,line_delta_x,fixed_delta_y,fixed_delta_x,point_delta_y,point_delta_x,raw_delta_y,raw_delta_x,accelerated_delta_y,accelerated_delta_x,is_continuous,scroll_phase,momentum_phase,scroll_count
1,195,ratchet-single-down-clean,hid,13252367474500,25782653709,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,196,ratchet-single-down-clean,cgevent,318056819388,0,,,,,,,,,,,9,0,9.948807,0.000000,100,0,0,0,0,0,0,0,0,0
1,197,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,198,ratchet-single-down-clean,hid,13252381611625,25796790834,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,199,ratchet-single-down-clean,cgevent,318057158679,0,,,,,,,,,,,10,0,10.467178,0.000000,105,0,0,0,0,0,0,0,0,0
1,200,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,201,ratchet-single-down-clean,hid,13252396306416,25811485625,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,202,ratchet-single-down-clean,cgevent,318057511354,0,,,,,,,,,,,10,0,10.908936,0.000000,110,0,0,0,0,0,0,0,0,0
1,203,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,204,ratchet-single-down-clean,hid,13252411662083,25826841292,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,205,ratchet-single-down-clean,cgevent,318057879890,0,,,,,,,,,,,11,0,11.306549,0.000000,114,0,0,0,0,0,0,0,0,0
1,206,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,207,ratchet-single-down-clean,hid,13252434468791,25849648000,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,208,ratchet-single-down-clean,cgevent,318058427251,0,,,,,,,,,,,12,0,12.540024,0.000000,126,0,0,0,0,0,0,0,0,0
1,209,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,210,ratchet-single-down-clean,hid,13252462709375,25877888584,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,211,ratchet-single-down-clean,cgevent,318059105025,0,,,,,,,,,,,12,0,12.188904,0.000000,122,0,0,0,0,0,0,0,0,0
1,212,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,213,ratchet-single-down-clean,hid,13252486465125,25901644334,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,214,ratchet-single-down-clean,cgevent,318059675163,0,,,,,,,,,,,12,0,12.441666,0.000000,125,0,0,0,0,0,0,0,0,0
1,215,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,216,ratchet-single-down-clean,hid,13252509539166,25924718375,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,217,ratchet-single-down-clean,cgevent,318060228940,0,,,,,,,,,,,12,0,12.434525,0.000000,125,0,0,0,0,0,0,0,0,0
1,218,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,219,ratchet-single-down-clean,hid,13252532284333,25947463542,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,220,ratchet-single-down-clean,cgevent,318060774824,0,,,,,,,,,,,12,0,12.696289,0.000000,127,0,0,0,0,0,0,0,0,0
1,221,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,222,ratchet-single-down-clean,hid,13252560012416,25975191625,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,223,ratchet-single-down-clean,cgevent,318061440298,0,,,,,,,,,,,12,0,12.585281,0.000000,126,0,0,0,0,0,0,0,0,0
1,224,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,225,ratchet-single-down-clean,hid,13252584481000,25999660209,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,226,ratchet-single-down-clean,cgevent,318062027544,0,,,,,,,,,,,12,0,12.505981,0.000000,126,0,0,0,0,0,0,0,0,0
1,227,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,228,ratchet-single-down-clean,hid,13252606406208,26021585417,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,229,ratchet-single-down-clean,cgevent,318062553749,0,,,,,,,,,,,12,0,12.452942,0.000000,125,0,0,0,0,0,0,0,0,0
1,230,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,231,ratchet-single-down-clean,hid,13252635353208,26050532417,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,232,ratchet-single-down-clean,cgevent,318063248477,0,,,,,,,,,,,12,0,12.104248,0.000000,122,0,0,0,0,0,0,0,0,0
1,233,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,234,ratchet-single-down-clean,hid,13252651226958,26066406167,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,235,ratchet-single-down-clean,cgevent,318063629447,0,,,,,,,,,,,12,0,12.198669,0.000000,122,0,0,0,0,0,0,0,0,0
1,236,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,237,ratchet-single-down-clean,hid,13252687664250,26102843459,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
